run_id,round,date,hour,datetime,year,month,day,day_of_week,season,load_mw,market_price,truthful_market_price,price_increase,total_generation_mw,total_consumer_payment,truthful_total_consumer_payment,consumer_payment_increase,total_production_cost,total_generator_profit,marginal_gen_id,marginal_firm_id,marginal_technology_group,backstop_dispatch_mw,backstop_dispatched,treatment,seed,run_tag
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,122,2020-07-06,2,2020-07-06 01:00:00,2020,7,6,Monday,summer,3986.1,28.20955554,28.20955554,0.0,3986.1,112446.109337994,112446.109337994,0.0,95832.755237934,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,123,2020-07-06,3,2020-07-06 02:00:00,2020,7,6,Monday,summer,3867.9,28.20955554,28.20955554,0.0,3867.9,109111.739873166,109111.739873166,0.0,92498.385773106,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,124,2020-07-06,4,2020-07-06 03:00:00,2020,7,6,Monday,summer,3834.1,28.20955554,28.20955554,0.0,3834.1,108158.256895914,108158.256895914,0.0,91544.902795854,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,125,2020-07-06,5,2020-07-06 04:00:00,2020,7,6,Monday,summer,3832.0,28.20955554,28.20955554,0.0,3832.0,108099.01682928,108099.01682928,0.0,91485.66272922,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,126,2020-07-06,6,2020-07-06 05:00:00,2020,7,6,Monday,summer,3869.7,28.20955554,28.20955554,0.0,3869.7,109162.517073138,109162.517073138,-1.4551915228366852e-11,92549.162973078,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,127,2020-07-06,7,2020-07-06 06:00:00,2020,7,6,Monday,summer,4126.0,28.20955554,28.20955554,0.0,4126.0,116392.62615804,116392.62615804,0.0,99779.27205798,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,128,2020-07-06,8,2020-07-06 07:00:00,2020,7,6,Monday,summer,4482.9,28.691570820000003,28.691570820000003,0.0,4482.9,128621.442828978,128621.442828978,0.0,110013.99151555798,18607.45131342002,323_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,129,2020-07-06,9,2020-07-06 08:00:00,2020,7,6,Monday,summer,4856.0,30.41360928,30.41360928,0.0,4856.0,147688.48666368,147688.48666368,0.0,120734.31493464,26954.171729039997,213_CC_3,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,130,2020-07-06,10,2020-07-06 09:00:00,2020,7,6,Monday,summer,5231.8,30.84120348,30.84120348,0.0,5231.8,161355.008366664,161355.008366664,0.0,132176.491609224,29178.51675744002,313_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,131,2020-07-06,11,2020-07-06 10:00:00,2020,7,6,Monday,summer,5540.3,30.84120348,30.84120348,0.0,5540.3,170869.51964024402,170869.51964024402,0.0,141691.00288280402,29178.51675744002,313_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,132,2020-07-06,12,2020-07-06 11:00:00,2020,7,6,Monday,summer,5839.7,30.91117344,30.91117344,0.0,5839.7,180511.979537568,180511.979537568,0.0,150944.639712408,29567.339825159997,318_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,133,2020-07-06,13,2020-07-06 12:00:00,2020,7,6,Monday,summer,6031.0,55.319999624999994,40.20162924,15.118370384999992,6031.0,333634.91773837496,242456.02594644003,91178.89179193492,158445.98151642,175188.93622195494,218_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,134,2020-07-06,14,2020-07-06 13:00:00,2020,7,6,Monday,summer,6111.2,55.319999624999994,44.2559997,11.063999924999996,6111.2,338071.5817082999,270457.26536664,67614.31634165993,161995.31269236,176076.26901593996,218_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,135,2020-07-06,15,2020-07-06 14:00:00,2020,7,6,Monday,summer,6136.7,56.10529459999999,44.2559997,11.849294899999997,6136.7,344301.36137182,271585.79335899,72715.56801282999,165235.13750242998,179066.22386938997,101_STEAM_3,Firm_Coal,Coal,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,136,2020-07-06,16,2020-07-06 15:00:00,2020,7,6,Monday,summer,6131.5,56.10529459999999,44.2559997,11.849294899999997,6131.5,344009.61383989995,271355.66216054995,72653.95167935,165089.26373647,178920.35010342996,101_STEAM_3,Firm_Coal,Coal,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,137,2020-07-06,17,2020-07-06 16:00:00,2020,7,6,Monday,summer,6073.9,55.319999624999994,40.20162924,15.118370384999992,6073.9,336008.1457222874,244180.675840836,91827.46988145144,160344.56390354998,175663.58181873744,218_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,138,2020-07-06,18,2020-07-06 17:00:00,2020,7,6,Monday,summer,5824.7,35.065809124999994,30.91117344,4.154635684999995,5824.7,204247.81841038747,180048.311935968,24199.506474419468,150730.52144282998,53517.296967557464,101_STEAM_3,Firm_Coal,Coal,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,139,2020-07-06,19,2020-07-06 18:00:00,2020,7,6,Monday,summer,5599.3,30.91117344,30.91117344,0.0,5599.3,173080.933442592,173080.933442592,0.0,143513.59361743202,29567.339825159997,318_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,140,2020-07-06,20,2020-07-06 19:00:00,2020,7,6,Monday,summer,5548.2,30.84120348,30.84120348,0.0,5548.2,171113.165147736,171113.165147736,0.0,141934.648390296,29178.51675744002,313_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,141,2020-07-06,21,2020-07-06 20:00:00,2020,7,6,Monday,summer,5374.4,30.84120348,30.84120348,0.0,5374.4,165752.96398291198,165752.96398291198,0.0,136574.447225472,29178.51675744002,313_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,142,2020-07-06,22,2020-07-06 21:00:00,2020,7,6,Monday,summer,5031.0,30.41360928,30.41360928,0.0,5031.0,153010.86828768,153010.86828768,0.0,126056.69655864,26954.171729039997,213_CC_3,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,143,2020-07-06,23,2020-07-06 22:00:00,2020,7,6,Monday,summer,4648.3,28.691570820000003,28.691570820000003,0.0,4648.3,133367.02864260602,133367.02864260602,0.0,114759.577329186,18607.45131342002,323_CC_2,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,144,2020-07-06,24,2020-07-06 23:00:00,2020,7,6,Monday,summer,4320.4,28.691570820000003,28.691570820000003,0.0,4320.4,123959.062570728,123959.062570728,0.0,105351.611257308,18607.45131342002,323_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,145,2020-07-07,1,2020-07-07 00:00:00,2020,7,7,Tuesday,summer,4079.1,28.20955554,28.20955554,0.0,4079.1,115069.598003214,115069.598003214,-1.4551915228366852e-11,98456.24390315398,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,146,2020-07-07,2,2020-07-07 01:00:00,2020,7,7,Tuesday,summer,3890.1,28.20955554,28.20955554,0.0,3890.1,109737.992006154,109737.992006154,0.0,93124.637906094,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,147,2020-07-07,3,2020-07-07 02:00:00,2020,7,7,Tuesday,summer,3769.8,28.092938940000003,28.092938940000003,0.0,3769.8,105904.76121601202,105904.76121601202,0.0,89732.45109715199,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,148,2020-07-07,4,2020-07-07 03:00:00,2020,7,7,Tuesday,summer,3681.2,28.092938940000003,28.092938940000003,0.0,3681.2,103415.726825928,103415.726825928,1.4551915228366852e-11,87243.41670706798,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,149,2020-07-07,5,2020-07-07 04:00:00,2020,7,7,Tuesday,summer,3629.6,28.092938940000003,28.092938940000003,0.0,3629.6,101966.131176624,101966.131176624,1.4551915228366852e-11,85793.82105776398,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,150,2020-07-07,6,2020-07-07 05:00:00,2020,7,7,Tuesday,summer,3589.3,28.092938940000003,28.092938940000003,0.0,3589.3,100833.98573734202,100833.98573734202,0.0,84661.675618482,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,151,2020-07-07,7,2020-07-07 06:00:00,2020,7,7,Tuesday,summer,3704.9,28.092938940000003,28.092938940000003,0.0,3704.9,104081.529478806,104081.529478806,1.4551915228366852e-11,87909.219359946,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,152,2020-07-07,8,2020-07-07 07:00:00,2020,7,7,Tuesday,summer,4003.0,28.20955554,28.20955554,0.0,4003.0,112922.85082662,112922.85082662,1.4551915228366852e-11,96309.49672656,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,153,2020-07-07,9,2020-07-07 08:00:00,2020,7,7,Tuesday,summer,4392.7,28.691570820000003,28.691570820000003,0.0,4392.7,126033.463141014,126033.463141014,0.0,107426.011827594,18607.45131342002,323_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,154,2020-07-07,10,2020-07-07 09:00:00,2020,7,7,Tuesday,summer,4727.3,28.691570820000003,28.691570820000003,0.0,4727.3,135633.662737386,135633.662737386,0.0,117026.211423966,18607.45131342002,323_CC_2,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,155,2020-07-07,11,2020-07-07 10:00:00,2020,7,7,Tuesday,summer,5049.0,31.302906924999995,30.41360928,0.8892976449999956,5049.0,158048.37706432497,153558.31325472,4490.063809604966,130278.29604786,27770.08101646498,316_STEAM_1,Firm_Coal,Coal,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,156,2020-07-07,12,2020-07-07 11:00:00,2020,7,7,Tuesday,summer,5331.7,34.002290784,30.84120348,3.1610873040000023,5331.7,181290.0137730528,164436.044594316,16853.96917873682,136392.210877348,44897.80289570482,318_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,157,2020-07-07,13,2020-07-07 12:00:00,2020,7,7,Tuesday,summer,5497.0,38.6389668,30.84120348,7.797763319999998,5497.0,212398.4004996,169534.09552956,42864.304970039986,141501.82784697998,70896.57265262,318_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,158,2020-07-07,14,2020-07-07 13:00:00,2020,7,7,Tuesday,summer,5570.5,41.187924165,30.91117344,10.276750725,5570.5,229437.33156113248,172190.69164752,57246.63991361248,143630.51796562498,85806.8135955075,201_STEAM_3,Firm_Coal,Coal,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,159,2020-07-07,15,2020-07-07 14:00:00,2020,7,7,Tuesday,summer,5585.5,41.187924165,30.91117344,10.276750725,5585.5,230055.1504236075,172654.35924912,57400.7911744875,144042.39720727495,86012.7532163325,201_STEAM_3,Firm_Coal,Coal,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,160,2020-07-07,16,2020-07-07 15:00:00,2020,7,7,Tuesday,summer,5566.2,41.187924165,30.91117344,10.276750725,5566.2,229260.22348722295,172057.773601728,57202.44988549498,143512.44591635198,85747.777570871,201_STEAM_3,Firm_Coal,Coal,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,161,2020-07-07,17,2020-07-07 16:00:00,2020,7,7,Tuesday,summer,5519.4,38.55150435,30.84120348,7.710300870000001,5519.4,212781.17310939,170224.938487512,42556.234621877986,141046.421730072,71734.75137931801,313_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,162,2020-07-07,18,2020-07-07 17:00:00,2020,7,7,Tuesday,summer,5325.6,34.002290784,30.84120348,3.1610873040000023,5325.6,181082.5997992704,164247.91325308802,16834.686546182405,136203.652719364,44878.94707990642,318_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,163,2020-07-07,19,2020-07-07 18:00:00,2020,7,7,Tuesday,summer,5083.9,30.41360928,30.41360928,0.0,5083.9,154619.748218592,154619.748218592,0.0,127665.57648955198,26954.171729039997,213_CC_3,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,164,2020-07-07,20,2020-07-07 19:00:00,2020,7,7,Tuesday,summer,5029.3,30.41360928,30.41360928,0.0,5029.3,152959.165151904,152959.165151904,0.0,126004.993422864,26954.171729039997,213_CC_3,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,165,2020-07-07,21,2020-07-07 20:00:00,2020,7,7,Tuesday,summer,4847.4,30.41360928,30.41360928,0.0,4847.4,147426.92962387198,147426.92962387198,0.0,120472.757894832,26954.171729039997,213_CC_3,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,166,2020-07-07,22,2020-07-07 21:00:00,2020,7,7,Tuesday,summer,4650.9,28.691570820000003,28.691570820000003,0.0,4650.9,133441.626726738,133441.626726738,0.0,114834.175413318,18607.45131342002,323_CC_2,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,167,2020-07-07,23,2020-07-07 22:00:00,2020,7,7,Tuesday,summer,4332.9,28.691570820000003,28.691570820000003,0.0,4332.9,124317.707205978,124317.707205978,0.0,105710.255892558,18607.45131342002,323_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed2,168,2020-07-07,24,2020-07-07 23:00:00,2020,7,7,Tuesday,summer,4006.6,28.20955554,28.20955554,0.0,4006.6,113024.405226564,113024.405226564,-1.4551915228366852e-11,96411.051126504,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,2,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,1,2020-07-01,1,2020-07-01 00:00:00,2020,7,1,Wednesday,summer,3892.5,28.20955554,28.20955554,0.0,3892.5,109805.69493945,109805.69493945,0.0,93192.34083939,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,2,2020-07-01,2,2020-07-01 01:00:00,2020,7,1,Wednesday,summer,3736.1,28.092938940000003,28.092938940000003,0.0,3736.1,104958.02917373402,104958.02917373402,0.0,88785.71905487399,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,3,2020-07-01,3,2020-07-01 02:00:00,2020,7,1,Wednesday,summer,3637.7,28.092938940000003,28.092938940000003,0.0,3637.7,102193.683982038,102193.683982038,1.4551915228366852e-11,86021.37386317799,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,4,2020-07-01,4,2020-07-01 03:00:00,2020,7,1,Wednesday,summer,3642.8,28.092938940000003,28.092938940000003,0.0,3642.8,102336.95797063202,102336.95797063202,0.0,86164.647851772,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,5,2020-07-01,5,2020-07-01 04:00:00,2020,7,1,Wednesday,summer,3699.3,28.092938940000003,28.092938940000003,0.0,3699.3,103924.209020742,103924.209020742,1.4551915228366852e-11,87751.898901882,16172.310118860016,321_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,6,2020-07-01,6,2020-07-01 05:00:00,2020,7,1,Wednesday,summer,3892.2,28.20955554,28.20955554,0.0,3892.2,109797.232072788,109797.232072788,0.0,93183.877972728,16613.35410006001,118_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,7,2020-07-01,7,2020-07-01 06:00:00,2020,7,1,Wednesday,summer,4269.1,28.691570820000003,28.691570820000003,0.0,4269.1,122487.18498766204,122487.18498766204,-1.4551915228366852e-11,103879.73367424202,18607.45131342002,323_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,8,2020-07-01,8,2020-07-01 07:00:00,2020,7,1,Wednesday,summer,4670.8,28.691570820000003,28.691570820000003,0.0,4670.8,134012.588986056,134012.588986056,0.0,115405.137672636,18607.45131342002,323_CC_2,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,9,2020-07-01,9,2020-07-01 08:00:00,2020,7,1,Wednesday,summer,5079.3,30.41360928,30.41360928,0.0,5079.3,154479.845615904,154479.845615904,0.0,127525.673886864,26954.171729039997,213_CC_3,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,10,2020-07-01,10,2020-07-01 09:00:00,2020,7,1,Wednesday,summer,5449.4,30.84120348,30.84120348,0.0,5449.4,168066.054243912,168066.054243912,0.0,138887.537486472,29178.51675744002,313_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,11,2020-07-01,11,2020-07-01 10:00:00,2020,7,1,Wednesday,summer,5800.2,30.91117344,30.91117344,0.0,5800.2,179290.988186688,179290.988186688,0.0,149723.648361528,29567.339825159997,318_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,12,2020-07-01,12,2020-07-01 11:00:00,2020,7,1,Wednesday,summer,6075.1,50.25203655,40.20162924,10.050407309999995,6075.1,305286.147244905,244228.91779592403,61057.22944898097,159736.403281164,145549.743963741,315_CT_8,Firm_CT,Gas_CT,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,13,2020-07-01,13,2020-07-01 12:00:00,2020,7,1,Wednesday,summer,6323.1,61.831093125,44.2559997,17.575093425000006,6323.1,390964.18493868754,279835.11170307,111129.07323561754,171703.45222497,219260.7327137175,123_CT_5,Firm_CT,Gas_CT,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,14,2020-07-01,14,2020-07-01 13:00:00,2020,7,1,Wednesday,summer,6498.5,76.3255647,46.89542208,29.43014262,6498.5,496001.68220295,304749.90038688004,191251.78181606997,180570.77440992,315430.90779303,301_CT_3,Firm_CT,Gas_CT,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,15,2020-07-01,15,2020-07-01 14:00:00,2020,7,1,Wednesday,summer,6639.0,98.929749,49.4648745,49.4648745,6639.0,656794.603611,328397.3018055,328397.3018055,185480.25552552,471314.34808548,123_CT_4,Firm_CT,Gas_CT,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,16,2020-07-01,16,2020-07-01 15:00:00,2020,7,1,Wednesday,summer,6627.7,98.929749,49.4648745,49.4648745,6627.7,655676.6974473,327838.34872365,327838.34872365,184921.30244367,470755.39500363,123_CT_4,Firm_CT,Gas_CT,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,17,2020-07-01,17,2020-07-01 16:00:00,2020,7,1,Wednesday,summer,6450.2,70.34313312,46.89542208,23.44771104,6450.2,453727.277250624,302484.851500416,151242.42575020803,176377.162952076,277350.1142985481,322_CT_5,Firm_CT,Gas_CT,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,18,2020-07-01,18,2020-07-01 17:00:00,2020,7,1,Wednesday,summer,6199.0,55.319999624999994,44.2559997,11.063999924999996,6199.0,342928.67767537496,274342.9421403,68585.73553507496,165212.01834012,177716.65933525495,218_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,19,2020-07-01,19,2020-07-01 18:00:00,2020,7,1,Wednesday,summer,5907.7,30.91117344,30.91117344,0.0,5907.7,182613.939331488,182613.939331488,-2.9103830456733704e-11,153046.599506328,29567.339825159997,318_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,20,2020-07-01,20,2020-07-01 19:00:00,2020,7,1,Wednesday,summer,5817.1,30.91117344,30.91117344,0.0,5817.1,179813.38701782402,179813.38701782402,0.0,150246.04719266403,29567.339825159997,318_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,21,2020-07-01,21,2020-07-01 20:00:00,2020,7,1,Wednesday,summer,5565.3,30.91117344,30.91117344,0.0,5565.3,172029.953545632,172029.953545632,0.0,142462.61372047203,29567.339825159997,318_CC_1,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
revised_v2_hourly_summer_high_daily_schedule_tarj_compliance_openai_gpt-4.1_temp0p2_seed3,22,2020-07-01,22,2020-07-01 21:00:00,2020,7,1,Wednesday,summer,5086.3,30.41360928,30.41360928,0.0,5086.3,154692.740880864,154692.740880864,0.0,127738.569151824,26954.171729039997,213_CC_3,Firm_CC,Gas_CC,0.0,False,tarj_compliance,3,revised_v2
